📺央视频道,#genre#
天津卫视,http://n1.gzbody.com:85/rtp/239.77.0.131:5146$广东电信
天津卫视,http://115.59.9.30:9901/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
天津卫视,http://125.42.148.255:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://dsm.ccb912.top:9998/udp/239.93.0.167:5140$订阅源
天津卫视,http://220.169.100.41:10087/udp/239.76.246.185:1234$订阅源
天津卫视,http://116.237.148.215:8881/rtp/239.45.1.124:5140$订阅源
天津卫视,http://113.15.109.216:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://joyznm.i234.me:20000/udp/239.3.1.141:1234###des:1080P###HLS\\n$订阅源
天津卫视,http://joyznm.i234.me:20000/udp/239.3.1.141:1234###des:1080P###HLS\\n$订阅源
天津卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.97:5146$订阅源
湖南卫视,https://migu.188766.xyz/?migutoken=ec26188e91410ebeb44f54597d4eb02f&id=%E6%B9%96%E5%8D%97%E5%8D%AB%E8%A7%86&pp=1$订阅源
湖南卫视,http://n1.gzbody.com:85/rtp/239.77.1.5:5146$广东电信
湖南卫视,http://171.120.248.227:9003/hls/33/index.m3u8$订阅源
湖南卫视,http://115.59.9.30:9901/tsfile/live/0128_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
湖南卫视,http://125.42.148.255:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南卫视,http://221.13.235.26:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南卫视,http://dsm.ccb912.top:9998/udp/239.93.0.88:5140$订阅源
湖南卫视,http://220.169.100.41:10087/udp/239.76.253.101:9000$订阅源
湖南卫视,http://218.77.62.245:10999/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南卫视,http://183.185.64.73:9003/hls/33/index.m3u8$订阅源
浙江卫视,http://n1.gzbody.com:85/rtp/239.77.1.33:5146$广东电信
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$订阅源
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$订阅源
浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8$订阅源
浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8$订阅源
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8$订阅源
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8$订阅源
浙江卫视,http://dsm.ccb912.top:9998/udp/239.93.0.124:5140$订阅源
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8###HLS\\n$订阅源
浙江卫视,http://220.169.100.41:10087/udp/239.76.253.182:9000$订阅源
北京卫视,http://n1.gzbody.com:85/rtp/239.77.1.151:5146$广东电信
北京卫视,http://171.120.248.227:9003/hls/20/index.m3u8$订阅源
北京卫视,http://221.13.235.26:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
北京卫视,http://dsm.ccb912.top:9998/udp/239.93.0.180:5140$订阅源
北京卫视,http://220.169.100.41:10087/udp/239.76.253.184:9000$订阅源
北京卫视,http://joyznm.i234.me:20000/udp/239.3.1.241:8000###des:1080P###HLS\\n$订阅源
北京卫视,http://120.9.52.56:8809/rtp/239.253.92.87:8014$订阅源
北京卫视,http://sh.lnott.top:880/dx29.m3u8$订阅源
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$订阅源
北京卫视,http://61.156.228.12:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,https://migu.188766.xyz/?migutoken=c1344bb1a57b2f4d3efc45228c28130b&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&pp=1$订阅源
东方卫视,http://n1.gzbody.com:85/rtp/239.77.1.218:5146$广东电信
东方卫视,http://171.120.248.227:9003/hls/23/index.m3u8$订阅源
东方卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=dfws$订阅源
东方卫视,http://125.42.148.255:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://221.13.235.26:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://dsm.ccb912.top:9998/udp/239.93.0.123:5140$订阅源
东方卫视,http://8.134.110.147:5300/?id=dfws$订阅源
东方卫视,https://live.tvfix.org/live/dfhd/index.m3u8$订阅源
东方卫视,https://live.tvfix.org/live/dfhd/index.m3u8$订阅源
广东卫视,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221227391/index.m3u8$订阅源
广东卫视,http://171.120.248.227:9003/hls/26/index.m3u8$订阅源
广东卫视,http://125.42.148.255:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东卫视,http://dsm.ccb912.top:9998/udp/239.93.0.181:5140$订阅源
广东卫视,http://220.169.100.41:10087/udp/239.76.252.189:9000$订阅源
广东卫视,http://8.134.110.147:5300/?id=gdws$订阅源
广东卫视,http://113.15.109.216:59901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东卫视,http://61.136.81.39:5957/rtp/225.1.4.166:1207$订阅源
广东卫视,http://joyznm.i234.me:20000/udp/239.3.1.142:8048###des:1080P###HLS\\n$订阅源
广东卫视,http://218.104.239.114:9901/tsfile/live/0125_1.m3u8$订阅源
香港卫视,https://migu.188766.xyz/?migutoken=199241d2249c4f1cb22e4f470bfae1d3&id=%E9%A6%99%E6%B8%AF%E5%8D%AB%E8%A7%86&pp=1$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0###HLS\\n$订阅源
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0###HLS\\n$订阅源
香港卫视,http://m.66zhibow.com/4/xgws.html$订阅源
香港卫视,http://m.66zhibow.com/4/xgws.html$订阅源
湖北卫视,https://migu.188766.xyz/?migutoken=9157c8aa7a594b5e3a23675f8f75f55b&id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86&pp=1$订阅源
湖北卫视,http://n1.gzbody.com:85/rtp/239.77.0.128:5146$广东电信
湖北卫视,http://171.120.248.227:9003/hls/32/index.m3u8$订阅源
湖北卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=hubws$订阅源
湖北卫视,http://115.59.9.30:9901/tsfile/live/0132_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
湖北卫视,http://125.42.148.255:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://dsm.ccb912.top:9998/udp/239.93.0.250:5140$订阅源
湖北卫视,http://220.169.100.41:10087/udp/239.76.246.193:1234$订阅源
湖北卫视,http://61.136.81.39:5957/rtp/225.1.4.89:1118$订阅源
湖北卫视,http://joyznm.i234.me:20000/udp/239.3.1.138:8044###des:1080P###HLS\\n$订阅源
黑龙江卫视,http://n1.gzbody.com:85/rtp/239.77.0.124:5146$广东电信
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8$订阅源
黑龙江卫视,http://171.120.248.227:9003/hls/31/index.m3u8$订阅源
黑龙江卫视,http://218.77.62.245:10999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑龙江卫视,http://113.15.109.216:59901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑龙江卫视,http://61.136.81.39:5957/rtp/225.1.4.91:1120$订阅源
黑龙江卫视,http://112.99.193.34:9901/tsfile/live/1027_1.m3u8$订阅源
黑龙江卫视,http://112.99.193.34:9901/tsfile/live/1027_1.m3u8$订阅源
黑龙江卫视,http://joyznm.i234.me:20000/udp/239.3.1.28:8196##des:720P###HLS\\n$订阅源
黑龙江卫视,http://218.104.239.114:9901/tsfile/live/0143_1.m3u8$订阅源
安徽卫视,http://n1.gzbody.com:85/rtp/239.77.1.92:5146$广东电信
安徽卫视,http://171.120.248.227:9003/hls/21/index.m3u8$订阅源
安徽卫视,http://115.59.9.30:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
安徽卫视,http://203.205.191.53/live.ahsx.ahtv.cn/live/ahwssx.m3u8$订阅源
安徽卫视,http://203.205.191.53/live.ahsx.ahtv.cn/live/ahwssx.m3u8$订阅源
安徽卫视,http://dsm.ccb912.top:9998/udp/239.93.1.106:5140$订阅源
安徽卫视,http://220.169.100.41:10087/udp/239.76.252.196:9000$订阅源
安徽卫视,http://61.136.81.39:5957/rtp/225.1.4.87:1116$订阅源
安徽卫视,http://joyznm.i234.me:20000/udp/239.3.1.211:8064###des:1080P###HLS\\n$订阅源
安徽卫视,http://218.104.239.114:9901/tsfile/live/0130_1.m3u8$订阅源
重庆卫视,http://n1.gzbody.com:85/rtp/239.77.1.162:5146$广东电信
重庆卫视,http://171.120.248.227:9003/hls/22/index.m3u8$订阅源
重庆卫视,http://115.59.9.30:9901/tsfile/live/0142_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
重庆卫视,http://dsm.ccb912.top:9998/udp/239.93.1.107:5140$订阅源
重庆卫视,http://220.169.100.41:10087/udp/239.76.246.92:1234$订阅源
重庆卫视,http://116.237.148.215:8881/rtp/239.45.1.84:5140$订阅源
重庆卫视,http://113.15.109.216:59901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://61.136.81.39:5957/rtp/225.1.4.157:1308$订阅源
重庆卫视,http://joyznm.i234.me:20000/udp/239.3.1.122:8160###des:1080P###HLS\\n$订阅源
重庆卫视,http://103.72.172.253:8041/hls/449141259/index.m3u8$北京联通
东南卫视,http://n1.gzbody.com:85/rtp/239.77.1.104:5146$广东电信
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$订阅源
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$订阅源
东南卫视,http://125.42.148.255:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://dsm.ccb912.top:9998/udp/239.93.0.42:5140$订阅源
东南卫视,http://220.169.100.41:10087/udp/239.76.252.190:9000$订阅源
东南卫视,http://113.15.109.216:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://joyznm.i234.me:20000/udp/239.3.1.156:8148##des:1080P###HLS\\n$订阅源
东南卫视,http://218.104.239.114:9901/tsfile/live/1017_1.m3u8$订阅源
东南卫视,http://103.72.172.253:8041/hls/484225138/index.m3u8$北京联通
甘肃卫视,http://n1.gzbody.com:85/rtp/239.77.0.189:5146$广东电信
甘肃卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$订阅源
甘肃卫视,http://171.120.248.227:9003/hls/25/index.m3u8$订阅源
甘肃卫视,http://115.59.9.30:9901/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
甘肃卫视,http://dsm.ccb912.top:9998/udp/239.93.0.81:5140$订阅源
甘肃卫视,http://joyznm.i234.me:20000/udp/239.3.1.49:8188##des:720P###HLS\\n$订阅源
甘肃卫视,http://61.145.188.90:60022/rtp/239.77.0.189:5146$订阅源
甘肃卫视,http://112.132.10.54:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://tpc.x3322.net:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://118.81.76.100:9003/hls/25/index.m3u8$山西联通
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$订阅源
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$订阅源
广西卫视,http://n1.gzbody.com:85/rtp/239.253.43.36:5146$广东电信
广西卫视,http://171.120.248.227:9003/hls/27/index.m3u8$订阅源
广西卫视,http://dsm.ccb912.top:9998/udp/239.93.42.46:5140$订阅源
广西卫视,http://113.15.109.216:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://joyznm.i234.me:20000/udp/239.3.1.39:8300##des:720P###HLS\\n$订阅源
广西卫视,http://103.72.172.253:8041/hls/434386277/index.m3u8$订阅源
广西卫视,http://124.165.159.166:8899/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://sh.lnott.top:880/dx41.m3u8$订阅源
贵州卫视,http://n1.gzbody.com:85/rtp/239.77.1.221:5146$广东电信
贵州卫视,http://dsm.ccb912.top:9998/udp/239.93.0.131:5140$订阅源
贵州卫视,http://220.169.100.41:10087/udp/239.76.245.198:1234$订阅源
贵州卫视,http://113.15.109.216:59901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
贵州卫视,http://joyznm.i234.me:20000/udp/239.3.1.149:8076###des:1080P###HLS\\n$订阅源
贵州卫视,http://218.104.239.114:9901/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://120.9.52.56:8809/rtp/239.253.92.105:6055$订阅源
贵州卫视,http://sh.lnott.top:880/dx50.m3u8$订阅源
贵州卫视,http://112.27.235.94:8000/hls/46/index.m3u8$订阅源
贵州卫视,http://61.145.188.90:60022/rtp/239.77.1.221:5146$订阅源
海南卫视,http://171.120.248.227:9003/hls/28/index.m3u8$订阅源
海南卫视,http://dsm.ccb912.top:9998/udp/239.93.0.80:5140$订阅源
海南卫视,http://220.169.100.41:10087/udp/239.76.246.203:1234$订阅源
海南卫视,http://joyznm.i234.me:20000/udp/239.3.1.45:8304##des:720P###HLS\\n$订阅源
海南卫视,http://wmh.wmh.ink:6633/rtp/239.253.43.35:5146$订阅源
海南卫视,http://120.9.52.56:8809/rtp/239.253.93.155:6323$订阅源
海南卫视,http://sh.lnott.top:880/dx58.m3u8$订阅源
海南卫视,http://tpc.x3322.net:9901/tsfile/live/0114_1.m3u8$订阅源
海南卫视,http://111.43.126.240:9003/hls/53/index.m3u8$订阅源
海南卫视,http://118.81.76.100:9003/hls/28/index.m3u8$山西联通
河北卫视,http://n1.gzbody.com:85/rtp/239.77.1.214:5146$广东电信
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8$订阅源
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8$订阅源
河北卫视,http://171.120.248.227:9003/hls/29/index.m3u8$订阅源
河北卫视,http://dsm.ccb912.top:9998/udp/239.93.0.132:5140$订阅源
河北卫视,http://220.169.100.41:10087/udp/239.76.245.199:1234$订阅源
河北卫视,http://113.15.109.216:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://joyznm.i234.me:20000/udp/239.3.1.148:8072###des:1080P###HLS\\n$订阅源
河北卫视,http://218.104.239.114:9901/tsfile/live/0117_1.m3u8$订阅源
河北卫视,http://103.72.172.253:8041/hls/493322856/index.m3u8$北京联通
河南卫视,https://migu.188766.xyz/?migutoken=16f5c17a7360703f592e18810bffcf27&id=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86&type=yy$订阅源
河南卫视,http://n1.gzbody.com:85/rtp/239.77.1.229:5146$广东电信
河南卫视,http://lxajh.top/tv/hn.php?id=hnws$订阅源
河南卫视,http://lxajh.top/tv/hn.php?id=hnws$订阅源
河南卫视,http://kds.hejintv.com/tv/hn.php$订阅源
河南卫视,http://kds.hejintv.com/tv/hn.php$订阅源
河南卫视,http://150.158.10.195:80/dxxw.php$订阅源
河南卫视,http://150.158.10.195:80/dxxw.php$订阅源
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$订阅源
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws$订阅源
吉林卫视,http://n1.gzbody.com:85/rtp/239.77.1.111:5146$广东电信
吉林卫视,http://171.120.248.227:9003/hls/34/index.m3u8$订阅源
吉林卫视,http://115.59.9.30:9901/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
吉林卫视,http://dsm.ccb912.top:9998/udp/239.93.0.248:5140$订阅源
吉林卫视,http://220.169.100.41:10087/udp/239.76.253.201:9000$订阅源
吉林卫视,http://153.0.171.163:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://153.0.171.163:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
吉林卫视,http://116.237.148.215:8881/rtp/239.45.0.6:5140$订阅源
吉林卫视,http://113.15.109.216:59901/tsfile/live/0116_1.m3u8$订阅源
吉林卫视,http://joyznm.i234.me:20000/udp/239.3.1.40:8200##des:720P###HLS\\n$订阅源
江苏卫视,https://migu.188766.xyz/?migutoken=6e76c6dc610df9add9f2e0ae4cfbc347&id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&type=yy$订阅源
江苏卫视,http://n1.gzbody.com:85/rtp/239.77.1.18:5146$广东电信
江苏卫视,http://171.120.248.227:9003/hls/35/index.m3u8$订阅源
江苏卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=jsws$订阅源
江苏卫视,http://125.42.148.255:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://221.13.235.26:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://dsm.ccb912.top:9998/udp/239.93.0.89:5140$订阅源
江苏卫视,http://8.134.110.147:5300/?id=jsws$订阅源
江苏卫视,http://218.77.62.245:10999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://183.185.64.73:9003/hls/35/index.m3u8$订阅源
江西卫视,https://migu.188766.xyz/?migutoken=ec5db662362dfc44c29d19ebabd3b6f7&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&pp=1$订阅源
江西卫视,http://n1.gzbody.com:85/rtp/239.77.1.219:5146$广东电信
江西卫视,http://171.120.248.227:9003/hls/36/index.m3u8$订阅源
江西卫视,http://115.59.9.30:9901/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
江西卫视,http://125.42.148.255:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江西卫视,http://dsm.ccb912.top:9998/udp/239.93.0.134:5140$订阅源
江西卫视,http://220.169.100.41:10087/udp/239.76.252.225:9000$订阅源
江西卫视,http://8.134.110.147:5300/?id=jxws$订阅源
江西卫视,http://116.237.148.215:8881/rtp/239.45.1.122:5140$订阅源
江西卫视,http://113.15.109.216:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
辽宁卫视,http://n1.gzbody.com:85/rtp/239.77.1.103:5146$广东电信
辽宁卫视,http://171.120.248.227:9003/hls/37/index.m3u8$订阅源
辽宁卫视,http://dsm.ccb912.top:9998/udp/239.93.1.108:5140$订阅源
辽宁卫视,http://joyznm.i234.me:20000/udp/239.3.1.210:8056###des:1080P###HLS\\n$订阅源
辽宁卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.123:5146$订阅源
辽宁卫视,http://218.104.239.114:9901/tsfile/live/0121_1.m3u8$订阅源
辽宁卫视,http://103.72.172.253:8041/hls/566281793/index.m3u8$北京联通
辽宁卫视,http://120.9.52.56:8809/rtp/239.253.92.115:6056$订阅源
辽宁卫视,http://sh.lnott.top:880/dx19.m3u8$订阅源
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8$订阅源
内蒙古卫视,http://dsm.ccb912.top:9998/udp/239.93.0.8:5140$订阅源
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$LR•IPV4『线路19』
内蒙古卫视,http://116.237.148.215:8881/rtp/239.45.1.238:5140$订阅源
内蒙古卫视,http://112.99.193.34:9901/tsfile/live/1049_1.m3u8$订阅源
内蒙古卫视,http://joyznm.i234.me:20000/udp/239.3.1.43:8176##des:720P###HLS\\n$订阅源
内蒙古卫视,http://tpc.x3322.net:9901/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://218.92.37.174:9901/tsfile/live/0114_1.m3u8$订阅源
内蒙古卫视,http://101.23.150.109:9901/tsfile/live/0109_1.m3u8$订阅源
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8$订阅源
内蒙古卫视,http://112.46.105.20:8009/hls/60/index.m3u8$订阅源
宁夏卫视,http://171.120.248.227:9003/hls/39/index.m3u8$订阅源
宁夏卫视,http://115.59.9.30:9901/tsfile/live/0112_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
宁夏卫视,http://dsm.ccb912.top:9998/udp/239.93.0.247:5140$订阅源
宁夏卫视,http://116.237.148.215:8881/rtp/239.45.1.213:5140$订阅源
宁夏卫视,http://113.15.109.216:59901/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://joyznm.i234.me:20000/udp/239.3.1.46:8124##des:720P###HLS\\n$订阅源
宁夏卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.73:5146$订阅源
宁夏卫视,http://103.72.172.253:8041/hls/416877897/index.m3u8$北京联通
宁夏卫视,http://124.165.159.166:8899/tsfile/live/0112_1.m3u8$订阅源
宁夏卫视,http://sh.lnott.top:880/dx53.m3u8$订阅源
青海卫视,http://n1.gzbody.com:85/rtp/239.253.43.125:5146$广东电信
青海卫视,http://171.120.248.227:9003/hls/40/index.m3u8$订阅源
青海卫视,http://dsm.ccb912.top:9998/udp/239.93.0.192:5140$订阅源
青海卫视,http://153.0.171.163:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
青海卫视,http://183.185.64.73:9003/hls/40/index.m3u8$订阅源
青海卫视,http://116.237.148.215:8881/rtp/239.45.1.230:5140$订阅源
青海卫视,http://113.15.109.216:59901/tsfile/live/0140_1.m3u8$订阅源
青海卫视,http://joyznm.i234.me:20000/udp/239.3.1.44:8184##des:720P###HLS\\n$订阅源
青海卫视,http://wmh.wmh.ink:6633/rtp/239.77.1.70:5146$订阅源
青海卫视,http://61.145.188.90:60022/rtp/239.253.43.125:5146$订阅源
山东卫视,http://n1.gzbody.com:85/rtp/239.77.1.142:5146$广东电信
山东卫视,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8$订阅源
山东卫视,http://dsm.ccb912.top:9998/udp/239.93.0.168:5140$订阅源
山东卫视,http://220.169.100.41:10087/udp/239.76.253.195:9000$订阅源
山东卫视,http://153.0.171.163:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东卫视,http://joyznm.i234.me:20000/udp/239.3.1.209:8052###des:1080P###HLS\\n$订阅源
山东卫视,http://218.104.239.114:9901/tsfile/live/0131_1.m3u8$订阅源
山东卫视,http://103.72.172.253:8041/hls/466797634/index.m3u8$北京联通
山东卫视,http://sh.lnott.top:880/dx38.m3u8$订阅源
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$订阅源
山西卫视,http://171.120.248.227:9003/hls/19/index.m3u8$订阅源
山西卫视,http://dsm.ccb912.top:9998/udp/239.93.0.6:5140$订阅源
山西卫视,http://153.0.171.163:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://113.15.109.216:59901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.69:5146$订阅源
山西卫视,http://103.72.172.253:8041/hls/496247945/index.m3u8$北京联通
山西卫视,http://wmh.wmh.ink:6633/rtp/239.77.1.74:5146$订阅源
山西卫视,http://sh.lnott.top:880/dx39.m3u8$订阅源
山西卫视,http://42.225.117.174:11199/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山西卫视,http://tpc.x3322.net:9901/tsfile/live/0118_1.m3u8$订阅源
陕西卫视,https://migu.188766.xyz/?migutoken=6c1651f4bfb19ef3318df9940f5030f0&id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86&pp=1$订阅源
陕西卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=sxws$订阅源
陕西卫视,http://115.59.9.30:9901/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
陕西卫视,http://8.134.110.147:5300/?id=sxws$订阅源
陕西卫视,http://113.15.109.216:59901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西卫视,http://stream.snrtv.com/sxbc-star-tBRUZ8.m3u8$订阅源
陕西卫视,http://stream.snrtv.com/sxbc-star-tBRUZ8.m3u8$订阅源
陕西卫视,http://sh.lnott.top:880/dx51.m3u8$订阅源
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8$订阅源
陕西卫视,http://42.225.117.174:11199/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://n1.gzbody.com:85/rtp/239.77.1.215:5146$广东电信
四川卫视,http://115.59.9.30:9901/tsfile/live/0123_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
四川卫视,http://dsm.ccb912.top:9998/udp/239.93.0.20:1235$订阅源
四川卫视,http://153.0.171.163:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://111.9.163.186:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
四川卫视,http://joyznm.i234.me:20000/udp/239.3.1.29:8288##des:720P###HLS\\n$订阅源
四川卫视,http://218.104.239.114:9901/tsfile/live/0123_1.m3u8$订阅源
四川卫视,http://103.72.172.253:8041/hls/591842922/index.m3u8$北京联通
四川卫视,http://sh.lnott.top:880/dx45.m3u8$订阅源
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$订阅源
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.0.130:5146$广东电信
深圳卫视,http://115.59.9.30:9901/tsfile/live/0126_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
深圳卫视,http://125.42.148.255:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://dsm.ccb912.top:9998/udp/239.93.0.182:5140$订阅源
深圳卫视,http://220.169.100.41:10087/udp/239.76.246.188:1234$订阅源
深圳卫视,http://153.0.171.163:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://218.77.62.245:10999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$订阅源
深圳卫视,http://112.99.193.34:9901/tsfile/live/1044_1.m3u8?#rtsp://115.85.232.19/PLTV/88888910/224/3221225571/10000100000000060000000000107351_0.smil#rtsp://115.85.205.19/PLTV/88888910/224/3221225571/10000100000000060000000000107351_0.smil$订阅源
三沙卫视,http://n1.gzbody.com:85/rtp/239.253.43.113:5146$订阅源
三沙卫视,http://dsm.ccb912.top:9998/udp/239.93.42.58:5140$订阅源
